# set style data lines
# set xrange [0:259]
# set yrange [100:500]
#
# set xlabel "Length"
# set ylabel "Percent bigger"
#
# plot "sizes_out_64bit.tsv" using 1:2 title 'Ss0',
#      "sizes_out_64bit.tsv" using 1:3 title 'Ss1',
#      "sizes_out_64bit.tsv" using 1:4 title 'Ss2',
#      "sizes_out_64bit.tsv" using 1:5 title 'Ss3',
#      "sizes_out_64bit.tsv" using 1:6 title 'Ss4',
#      "sizes_out_64bit.tsv" using 1:7 title 'Ss5',
#      "sizes_out_64bit.tsv" using 1:8 title 'Ss6',
#      "sizes_out_64bit.tsv" using 1:9 title 'Ss7',
#      "sizes_out_64bit.tsv" using 1:10 title 'Ss8',
#      "sizes_out_64bit.tsv" using 1:11 title 'Ss9',
#      "sizes_out_64bit.tsv" using 1:12 title 'strdup',
#      "sizes_out_64bit.tsv" using 1:13 title 'NM_Ss',
#      "sizes_out_64bit.tsv" using 1:14 title 'NM_Ss x2',
#      "sizes_out_64bit.tsv" using 1:15 title 'NM_Ss xSs'
#
# plot "sizes_out_32bit.tsv" using 1:2 title 'Ss0',
#      "sizes_out_32bit.tsv" using 1:3 title 'Ss1',
#      "sizes_out_32bit.tsv" using 1:4 title 'Ss2',
#      "sizes_out_32bit.tsv" using 1:5 title 'Ss3',
#      "sizes_out_32bit.tsv" using 1:6 title 'Ss4',
#      "sizes_out_32bit.tsv" using 1:7 title 'Ss5',
#      "sizes_out_64bit.tsv" using 1:8 title 'Ss6',
#      "sizes_out_64bit.tsv" using 1:9 title 'Ss7',
#      "sizes_out_64bit.tsv" using 1:12 title 'strdup',
#      "sizes_out_64bit.tsv" using 1:13 title 'NM_Ss',
#      "sizes_out_64bit.tsv" using 1:14 title 'NM_Ss x2',
#      "sizes_out_64bit.tsv" using 1:15 title 'NM_Ss xSs'
#
# set xrange [1:59]
# set yrange [100:800]
# replot
#
18	116.67	133.33	122.22	133.33	127.78	133.33	138.89	177.78	0	0	105.56	188.89	266.67	222.22
19	115.79	126.32	121.05	126.32	126.32	126.32	136.84	168.42	0	0	105.26	184.21	252.63	210.53
20	115.00	120.00	120.00	120.00	125.00	160.00	135.00	160.00	0	0	105.00	180.00	240.00	200.00
21	114.29	114.29	119.05	152.38	123.81	152.38	133.33	152.38	0	0	104.76	176.19	228.57	190.48
22	113.64	145.45	118.18	145.45	122.73	145.45	131.82	145.45	0	0	104.55	172.73	218.18	181.82
23	113.04	139.13	117.39	139.13	121.74	139.13	130.43	139.13	0	0	104.35	169.57	208.70	173.91
24	112.50	133.33	116.67	133.33	120.83	133.33	129.17	133.33	0	0	104.17	166.67	200.00	166.67
25	112.00	128.00	116.00	128.00	120.00	128.00	128.00	128.00	0	0	104.00	164.00	192.00	192.00
26	111.54	123.08	115.38	123.08	119.23	123.08	126.92	184.62	0	0	103.85	161.54	184.62	184.62
27	111.11	118.52	114.81	118.52	118.52	118.52	125.93	177.78	0	0	103.70	159.26	177.78	177.78
28	110.71	114.29	114.29	114.29	117.86	171.43	125.00	171.43	0	0	103.57	157.14	171.43	171.43
29	110.34	110.34	113.79	165.52	117.24	165.52	124.14	165.52	0	0	103.45	155.17	165.52	165.52
30	110.00	160.00	113.33	160.00	116.67	160.00	123.33	160.00	0	0	103.33	153.33	160.00	160.00
31	109.68	154.84	112.90	154.84	116.13	154.84	122.58	154.84	0	0	103.23	151.61	154.84	154.84
32	109.38	150.00	112.50	150.00	115.62	150.00	121.88	150.00	0	0	103.12	150.00	150.00	150.00
33	109.09	145.45	112.12	145.45	115.15	145.45	121.21	145.45	0	0	103.03	148.48	242.42	193.94
34	108.82	141.18	111.76	141.18	114.71	141.18	120.59	141.18	0	0	102.94	147.06	235.29	188.24
35	108.57	137.14	111.43	137.14	114.29	137.14	120.00	137.14	0	0	102.86	145.71	228.57	182.86
36	108.33	133.33	111.11	133.33	113.89	133.33	119.44	133.33	0	0	102.78	144.44	222.22	177.78
37	108.11	129.73	110.81	129.73	113.51	129.73	118.92	129.73	0	0	102.70	143.24	216.22	172.97
38	107.89	126.32	110.53	126.32	113.16	126.32	118.42	126.32	0	0	102.63	142.11	210.53	168.42
39	107.69	123.08	110.26	123.08	112.82	123.08	117.95	123.08	0	0	102.56	141.03	205.13	164.10
40	107.50	120.00	110.00	120.00	112.50	120.00	117.50	120.00	0	0	102.50	140.00	200.00	160.00
41	107.32	117.07	109.76	117.07	112.20	117.07	117.07	117.07	0	0	102.44	139.02	195.12	156.10
42	107.14	114.29	109.52	114.29	111.90	114.29	116.67	152.38	0	0	102.38	138.10	190.48	152.38
43	106.98	111.63	109.30	111.63	111.63	111.63	116.28	148.84	0	0	102.33	137.21	186.05	148.84
44	106.82	109.09	109.09	109.09	111.36	145.45	115.91	145.45	0	0	102.27	136.36	181.82	145.45
45	106.67	106.67	108.89	142.22	111.11	142.22	115.56	142.22	0	0	102.22	135.56	177.78	142.22
46	106.52	139.13	108.70	139.13	110.87	139.13	115.22	139.13	0	0	102.17	134.78	173.91	139.13
47	106.38	136.17	108.51	136.17	110.64	136.17	114.89	136.17	0	0	102.13	134.04	170.21	136.17
48	106.25	133.33	108.33	133.33	110.42	133.33	114.58	133.33	0	0	102.08	133.33	166.67	133.33
49	106.12	130.61	108.16	130.61	110.20	130.61	114.29	130.61	0	0	102.04	132.65	163.27	163.27
50	106.00	128.00	108.00	128.00	110.00	128.00	114.00	128.00	0	0	102.00	132.00	160.00	160.00
51	105.88	125.49	107.84	125.49	109.80	125.49	113.73	125.49	0	0	101.96	131.37	156.86	156.86
52	105.77	123.08	107.69	123.08	109.62	123.08	113.46	123.08	0	0	101.92	130.77	153.85	153.85
53	105.66	120.75	107.55	120.75	109.43	120.75	113.21	120.75	0	0	101.89	130.19	150.94	150.94
54	105.56	118.52	107.41	118.52	109.26	118.52	112.96	118.52	0	0	101.85	129.63	148.15	148.15
55	105.45	116.36	107.27	116.36	109.09	116.36	112.73	116.36	0	0	101.82	129.09	145.45	145.45
56	105.36	114.29	107.14	114.29	108.93	114.29	112.50	114.29	0	0	101.79	128.57	142.86	142.86
57	105.26	112.28	107.02	112.28	108.77	112.28	112.28	112.28	0	0	101.75	128.07	140.35	140.35
58	105.17	110.34	106.90	110.34	108.62	110.34	112.07	165.52	0	0	101.72	127.59	137.93	137.93
59	105.08	108.47	106.78	108.47	108.47	108.47	111.86	162.71	0	0	101.69	127.12	135.59	135.59
60	105.00	106.67	106.67	106.67	108.33	160.00	111.67	160.00	0	0	101.67	126.67	133.33	133.33
61	104.92	104.92	106.56	157.38	108.20	157.38	111.48	157.38	0	0	101.64	126.23	131.15	131.15
62	104.84	154.84	106.45	154.84	108.06	154.84	111.29	154.84	0	0	101.61	125.81	129.03	129.03
63	104.76	152.38	106.35	152.38	107.94	152.38	111.11	152.38	0	0	101.59	125.40	126.98	126.98
64	104.69	150.00	106.25	150.00	107.81	150.00	110.94	150.00	0	0	101.56	125.00	125.00	125.00
65	104.62	147.69	106.15	147.69	107.69	147.69	110.77	147.69	0	0	101.54	124.62	221.54	172.31
66	104.55	145.45	106.06	145.45	107.58	145.45	110.61	145.45	0	0	101.52	124.24	218.18	169.70
67	104.48	143.28	105.97	143.28	107.46	143.28	110.45	143.28	0	0	101.49	123.88	214.93	167.16
68	104.41	141.18	105.88	141.18	107.35	141.18	110.29	141.18	0	0	101.47	123.53	211.76	164.71
69	104.35	139.13	105.80	139.13	107.25	139.13	110.14	139.13	0	0	101.45	123.19	208.70	162.32
70	104.29	137.14	105.71	137.14	107.14	137.14	110.00	137.14	0	0	101.43	122.86	205.71	160.00
71	104.23	135.21	105.63	135.21	107.04	135.21	109.86	135.21	0	0	101.41	122.54	202.82	157.75
72	104.17	133.33	105.56	133.33	106.94	133.33	109.72	133.33	0	0	101.39	122.22	200.00	155.56
73	104.11	131.51	105.48	131.51	106.85	131.51	109.59	131.51	0	0	101.37	121.92	197.26	153.42
74	104.05	129.73	105.41	129.73	106.76	129.73	109.46	129.73	0	0	101.35	121.62	194.59	151.35
75	104.00	128.00	105.33	128.00	106.67	128.00	109.33	128.00	0	0	101.33	121.33	192.00	149.33
76	103.95	126.32	105.26	126.32	106.58	126.32	109.21	126.32	0	0	101.32	121.05	189.47	147.37
77	103.90	124.68	105.19	124.68	106.49	124.68	109.09	124.68	0	0	101.30	120.78	187.01	145.45
78	103.85	123.08	105.13	123.08	106.41	123.08	108.97	123.08	0	0	101.28	120.51	184.62	143.59
79	103.80	121.52	105.06	121.52	106.33	121.52	108.86	121.52	0	0	101.27	120.25	182.28	141.77
80	103.75	120.00	105.00	120.00	106.25	120.00	108.75	120.00	0	0	101.25	120.00	180.00	140.00
81	103.70	118.52	104.94	118.52	106.17	118.52	108.64	118.52	0	0	101.23	119.75	177.78	138.27
82	103.66	117.07	104.88	117.07	106.10	117.07	108.54	117.07	0	0	101.22	119.51	175.61	136.59
83	103.61	115.66	104.82	115.66	106.02	115.66	108.43	115.66	0	0	101.20	119.28	173.49	134.94
84	103.57	114.29	104.76	114.29	105.95	114.29	108.33	114.29	0	0	101.19	119.05	171.43	133.33
85	103.53	112.94	104.71	112.94	105.88	112.94	108.24	112.94	0	0	101.18	118.82	169.41	131.76
86	103.49	111.63	104.65	111.63	105.81	111.63	108.14	111.63	0	0	101.16	118.60	167.44	130.23
87	103.45	110.34	104.60	110.34	105.75	110.34	108.05	110.34	0	0	101.15	118.39	165.52	128.74
88	103.41	109.09	104.55	109.09	105.68	109.09	107.95	109.09	0	0	101.14	118.18	163.64	127.27
89	103.37	107.87	104.49	107.87	105.62	107.87	107.87	107.87	0	0	101.12	117.98	161.80	125.84
90	103.33	106.67	104.44	106.67	105.56	106.67	107.78	142.22	0	0	101.11	117.78	160.00	124.44
91	103.30	105.49	104.40	105.49	105.49	105.49	107.69	140.66	0	0	101.10	117.58	158.24	123.08
92	103.26	104.35	104.35	104.35	105.43	139.13	107.61	139.13	0	0	101.09	117.39	156.52	121.74
93	103.23	103.23	104.30	137.63	105.38	137.63	107.53	137.63	0	0	101.08	117.20	154.84	120.43
94	103.19	136.17	104.26	136.17	105.32	136.17	107.45	136.17	0	0	101.06	117.02	153.19	119.15
95	103.16	134.74	104.21	134.74	105.26	134.74	107.37	134.74	0	0	101.05	116.84	151.58	117.89
96	103.12	133.33	104.17	133.33	105.21	133.33	107.29	133.33	0	0	101.04	116.67	150.00	116.67
97	103.09	131.96	104.12	131.96	105.15	131.96	107.22	131.96	0	0	101.03	116.49	148.45	148.45
98	103.06	130.61	104.08	130.61	105.10	130.61	107.14	130.61	0	0	101.02	116.33	146.94	146.94
99	103.03	129.29	104.04	129.29	105.05	129.29	107.07	129.29	0	0	101.01	116.16	145.45	145.45
100	103.00	128.00	104.00	128.00	105.00	128.00	107.00	128.00	0	0	101.00	116.00	144.00	144.00
101	102.97	126.73	103.96	126.73	104.95	126.73	106.93	126.73	0	0	100.99	115.84	142.57	142.57
102	102.94	125.49	103.92	125.49	104.90	125.49	106.86	125.49	0	0	100.98	115.69	141.18	141.18
103	102.91	124.27	103.88	124.27	104.85	124.27	106.80	124.27	0	0	100.97	115.53	139.81	139.81
104	102.88	123.08	103.85	123.08	104.81	123.08	106.73	123.08	0	0	100.96	115.38	138.46	138.46
105	102.86	121.90	103.81	121.90	104.76	121.90	106.67	121.90	0	0	100.95	115.24	137.14	137.14
106	102.83	120.75	103.77	120.75	104.72	120.75	106.60	120.75	0	0	100.94	115.09	135.85	135.85
107	102.80	119.63	103.74	119.63	104.67	119.63	106.54	119.63	0	0	100.93	114.95	134.58	134.58
108	102.78	118.52	103.70	118.52	104.63	118.52	106.48	118.52	0	0	100.93	114.81	133.33	133.33
109	102.75	117.43	103.67	117.43	104.59	117.43	106.42	117.43	0	0	100.92	114.68	132.11	132.11
110	102.73	116.36	103.64	116.36	104.55	116.36	106.36	116.36	0	0	100.91	114.55	130.91	130.91
111	102.70	115.32	103.60	115.32	104.50	115.32	106.31	115.32	0	0	100.90	114.41	129.73	129.73
112	102.68	114.29	103.57	114.29	104.46	114.29	106.25	114.29	0	0	100.89	114.29	128.57	128.57
113	102.65	113.27	103.54	113.27	104.42	113.27	106.19	113.27	0	0	100.88	114.16	127.43	127.43
114	102.63	112.28	103.51	112.28	104.39	112.28	106.14	112.28	0	0	100.88	114.04	126.32	126.32
115	102.61	111.30	103.48	111.30	104.35	111.30	106.09	111.30	0	0	100.87	113.91	125.22	125.22
116	102.59	110.34	103.45	110.34	104.31	110.34	106.03	110.34	0	0	100.86	113.79	124.14	124.14
117	102.56	109.40	103.42	109.40	104.27	109.40	105.98	109.40	0	0	100.85	113.68	123.08	123.08
118	102.54	108.47	103.39	108.47	104.24	108.47	105.93	108.47	0	0	100.85	113.56	122.03	122.03
119	102.52	107.56	103.36	107.56	104.20	107.56	105.88	107.56	0	0	100.84	113.45	121.01	121.01
120	102.50	106.67	103.33	106.67	104.17	106.67	105.83	106.67	0	0	100.83	113.33	120.00	120.00
121	102.48	105.79	103.31	105.79	104.13	105.79	105.79	105.79	0	0	100.83	113.22	119.01	119.01
122	102.46	104.92	103.28	104.92	104.10	104.92	105.74	157.38	0	0	100.82	113.11	118.03	118.03
123	102.44	104.07	103.25	104.07	104.07	104.07	105.69	156.10	0	0	100.81	113.01	117.07	117.07
124	102.42	103.23	103.23	103.23	104.03	154.84	105.65	154.84	0	0	100.81	112.90	116.13	116.13
125	102.40	102.40	103.20	153.60	104.00	153.60	105.60	153.60	0	0	100.80	112.80	115.20	115.20
126	102.38	152.38	103.17	152.38	103.97	152.38	105.56	152.38	0	0	100.79	112.70	114.29	114.29
127	102.36	151.18	103.15	151.18	103.94	151.18	105.51	151.18	0	0	100.79	112.60	113.39	113.39
128	102.34	150.00	103.12	150.00	103.91	150.00	105.47	150.00	0	0	100.78	112.50	112.50	112.50
129	102.33	148.84	103.10	148.84	103.88	148.84	105.43	148.84	0	0	100.78	112.40	210.85	161.24
130	102.31	147.69	103.08	147.69	103.85	147.69	105.38	147.69	0	0	100.77	112.31	209.23	160.00
131	102.29	146.56	103.05	146.56	103.82	146.56	105.34	146.56	0	0	100.76	112.21	207.63	158.78
132	102.27	145.45	103.03	145.45	103.79	145.45	105.30	145.45	0	0	100.76	112.12	206.06	157.58
133	102.26	144.36	103.01	144.36	103.76	144.36	105.26	144.36	0	0	100.75	112.03	204.51	156.39
134	102.24	143.28	102.99	143.28	103.73	143.28	105.22	143.28	0	0	100.75	111.94	202.99	155.22
135	102.22	142.22	102.96	142.22	103.70	142.22	105.19	142.22	0	0	100.74	111.85	201.48	154.07
136	102.21	141.18	102.94	141.18	103.68	141.18	105.15	141.18	0	0	100.74	111.76	200.00	152.94
137	102.19	140.15	102.92	140.15	103.65	140.15	105.11	140.15	0	0	100.73	111.68	198.54	151.82
138	102.17	139.13	102.90	139.13	103.62	139.13	105.07	139.13	0	0	100.72	111.59	197.10	150.72
139	102.16	138.13	102.88	138.13	103.60	138.13	105.04	138.13	0	0	100.72	111.51	195.68	149.64
140	102.14	137.14	102.86	137.14	103.57	137.14	105.00	137.14	0	0	100.71	111.43	194.29	148.57
141	102.13	136.17	102.84	136.17	103.55	136.17	104.96	136.17	0	0	100.71	111.35	192.91	147.52
142	102.11	135.21	102.82	135.21	103.52	135.21	104.93	135.21	0	0	100.70	111.27	191.55	146.48
143	102.10	134.27	102.80	134.27	103.50	134.27	104.90	134.27	0	0	100.70	111.19	190.21	145.45
144	102.08	133.33	102.78	133.33	103.47	133.33	104.86	133.33	0	0	100.69	111.11	188.89	144.44
145	102.07	132.41	102.76	132.41	103.45	132.41	104.83	132.41	0	0	100.69	111.03	187.59	143.45
146	102.05	131.51	102.74	131.51	103.42	131.51	104.79	131.51	0	0	100.68	110.96	186.30	142.47
147	102.04	130.61	102.72	130.61	103.40	130.61	104.76	130.61	0	0	100.68	110.88	185.03	141.50
148	102.03	129.73	102.70	129.73	103.38	129.73	104.73	129.73	0	0	100.68	110.81	183.78	140.54
149	102.01	128.86	102.68	128.86	103.36	128.86	104.70	128.86	0	0	100.67	110.74	182.55	139.60
150	102.00	128.00	102.67	128.00	103.33	128.00	104.67	128.00	0	0	100.67	110.67	181.33	138.67
151	101.99	127.15	102.65	127.15	103.31	127.15	104.64	127.15	0	0	100.66	110.60	180.13	137.75
152	101.97	126.32	102.63	126.32	103.29	126.32	104.61	126.32	0	0	100.66	110.53	178.95	136.84
153	101.96	125.49	102.61	125.49	103.27	125.49	104.58	125.49	0	0	100.65	110.46	177.78	135.95
154	101.95	124.68	102.60	124.68	103.25	124.68	104.55	124.68	0	0	100.65	110.39	176.62	135.06
155	101.94	123.87	102.58	123.87	103.23	123.87	104.52	123.87	0	0	100.65	110.32	175.48	134.19
156	101.92	123.08	102.56	123.08	103.21	123.08	104.49	123.08	0	0	100.64	110.26	174.36	133.33
157	101.91	122.29	102.55	122.29	103.18	122.29	104.46	122.29	0	0	100.64	110.19	173.25	132.48
158	101.90	121.52	102.53	121.52	103.16	121.52	104.43	121.52	0	0	100.63	110.13	172.15	131.65
159	101.89	120.75	102.52	120.75	103.14	120.75	104.40	120.75	0	0	100.63	110.06	171.07	130.82
160	101.88	120.00	102.50	120.00	103.12	120.00	104.38	120.00	0	0	100.62	110.00	170.00	130.00
161	101.86	119.25	102.48	119.25	103.11	119.25	104.35	119.25	0	0	100.62	109.94	168.94	129.19
162	101.85	118.52	102.47	118.52	103.09	118.52	104.32	118.52	0	0	100.62	109.88	167.90	128.40
163	101.84	117.79	102.45	117.79	103.07	117.79	104.29	117.79	0	0	100.61	109.82	166.87	127.61
164	101.83	117.07	102.44	117.07	103.05	117.07	104.27	117.07	0	0	100.61	109.76	165.85	126.83
165	101.82	116.36	102.42	116.36	103.03	116.36	104.24	116.36	0	0	100.61	109.70	164.85	126.06
166	101.81	115.66	102.41	115.66	103.01	115.66	104.22	115.66	0	0	100.60	109.64	163.86	125.30
167	101.80	114.97	102.40	114.97	102.99	114.97	104.19	114.97	0	0	100.60	109.58	162.87	124.55
168	101.79	114.29	102.38	114.29	102.98	114.29	104.17	114.29	0	0	100.60	109.52	161.90	123.81
169	101.78	113.61	102.37	113.61	102.96	113.61	104.14	113.61	0	0	100.59	109.47	160.95	123.08
170	101.76	112.94	102.35	112.94	102.94	112.94	104.12	112.94	0	0	100.59	109.41	160.00	122.35
171	101.75	112.28	102.34	112.28	102.92	112.28	104.09	112.28	0	0	100.58	109.36	159.06	121.64
172	101.74	111.63	102.33	111.63	102.91	111.63	104.07	111.63	0	0	100.58	109.30	158.14	120.93
173	101.73	110.98	102.31	110.98	102.89	110.98	104.05	110.98	0	0	100.58	109.25	157.23	120.23
174	101.72	110.34	102.30	110.34	102.87	110.34	104.02	110.34	0	0	100.57	109.20	156.32	119.54
175	101.71	109.71	102.29	109.71	102.86	109.71	104.00	109.71	0	0	100.57	109.14	155.43	118.86
176	101.70	109.09	102.27	109.09	102.84	109.09	103.98	109.09	0	0	100.57	109.09	154.55	118.18
177	101.69	108.47	102.26	108.47	102.82	108.47	103.95	108.47	0	0	100.56	109.04	153.67	117.51
178	101.69	107.87	102.25	107.87	102.81	107.87	103.93	107.87	0	0	100.56	108.99	152.81	116.85
179	101.68	107.26	102.23	107.26	102.79	107.26	103.91	107.26	0	0	100.56	108.94	151.96	116.20
180	101.67	106.67	102.22	106.67	102.78	106.67	103.89	106.67	0	0	100.56	108.89	151.11	115.56
181	101.66	106.08	102.21	106.08	102.76	106.08	103.87	106.08	0	0	100.55	108.84	150.28	114.92
182	101.65	105.49	102.20	105.49	102.75	105.49	103.85	105.49	0	0	100.55	108.79	149.45	114.29
183	101.64	104.92	102.19	104.92	102.73	104.92	103.83	104.92	0	0	100.55	108.74	148.63	113.66
184	101.63	104.35	102.17	104.35	102.72	104.35	103.80	104.35	0	0	100.54	108.70	147.83	113.04
185	101.62	103.78	102.16	103.78	102.70	103.78	103.78	103.78	0	0	100.54	108.65	147.03	112.43
186	101.61	103.23	102.15	103.23	102.69	103.23	103.76	137.63	0	0	100.54	108.60	146.24	111.83
187	101.60	102.67	102.14	102.67	102.67	102.67	103.74	136.90	0	0	100.53	108.56	145.45	111.23
188	101.60	102.13	102.13	102.13	102.66	136.17	103.72	136.17	0	0	100.53	108.51	144.68	110.64
189	101.59	101.59	102.12	135.45	102.65	135.45	103.70	135.45	0	0	100.53	108.47	143.92	110.05
190	101.58	134.74	102.11	134.74	102.63	134.74	103.68	134.74	0	0	100.53	108.42	143.16	109.47
191	101.57	134.03	102.09	134.03	102.62	134.03	103.66	134.03	0	0	100.52	108.38	142.41	108.90
192	101.56	133.33	102.08	133.33	102.60	133.33	103.65	133.33	0	0	100.52	108.33	141.67	108.33
193	101.55	132.64	102.07	132.64	102.59	132.64	103.63	132.64	0	0	100.52	108.29	140.93	140.93
194	101.55	131.96	102.06	131.96	102.58	131.96	103.61	131.96	0	0	100.52	108.25	140.21	140.21
195	101.54	131.28	102.05	131.28	102.56	131.28	103.59	131.28	0	0	100.51	108.21	139.49	139.49
196	101.53	130.61	102.04	130.61	102.55	130.61	103.57	130.61	0	0	100.51	108.16	138.78	138.78
197	101.52	129.95	102.03	129.95	102.54	129.95	103.55	129.95	0	0	100.51	108.12	138.07	138.07
198	101.52	129.29	102.02	129.29	102.53	129.29	103.54	129.29	0	0	100.51	108.08	137.37	137.37
199	101.51	128.64	102.01	128.64	102.51	128.64	103.52	128.64	0	0	100.50	108.04	136.68	136.68
200	101.50	128.00	102.00	128.00	102.50	128.00	103.50	128.00	0	0	100.50	108.00	136.00	136.00
201	101.49	127.36	101.99	127.36	102.49	127.36	103.48	127.36	0	0	100.50	107.96	135.32	135.32
202	101.49	126.73	101.98	126.73	102.48	126.73	103.47	126.73	0	0	100.50	107.92	134.65	134.65
203	101.48	126.11	101.97	126.11	102.46	126.11	103.45	126.11	0	0	100.49	107.88	133.99	133.99
204	101.47	125.49	101.96	125.49	102.45	125.49	103.43	125.49	0	0	100.49	107.84	133.33	133.33
205	101.46	124.88	101.95	124.88	102.44	124.88	103.41	124.88	0	0	100.49	107.80	132.68	132.68
206	101.46	124.27	101.94	124.27	102.43	124.27	103.40	124.27	0	0	100.49	107.77	132.04	132.04
207	101.45	123.67	101.93	123.67	102.42	123.67	103.38	123.67	0	0	100.48	107.73	131.40	131.40
208	101.44	123.08	101.92	123.08	102.40	123.08	103.37	123.08	0	0	100.48	107.69	130.77	130.77
209	101.44	122.49	101.91	122.49	102.39	122.49	103.35	122.49	0	0	100.48	107.66	130.14	130.14
210	101.43	121.90	101.90	121.90	102.38	121.90	103.33	121.90	0	0	100.48	107.62	129.52	129.52
211	101.42	121.33	101.90	121.33	102.37	121.33	103.32	121.33	0	0	100.47	107.58	128.91	128.91
212	101.42	120.75	101.89	120.75	102.36	120.75	103.30	120.75	0	0	100.47	107.55	128.30	128.30
213	101.41	120.19	101.88	120.19	102.35	120.19	103.29	120.19	0	0	100.47	107.51	127.70	127.70
214	101.40	119.63	101.87	119.63	102.34	119.63	103.27	119.63	0	0	100.47	107.48	127.10	127.10
215	101.40	119.07	101.86	119.07	102.33	119.07	103.26	119.07	0	0	100.47	107.44	126.51	126.51
216	101.39	118.52	101.85	118.52	102.31	118.52	103.24	118.52	0	0	100.46	107.41	125.93	125.93
217	101.38	117.97	101.84	117.97	102.30	117.97	103.23	117.97	0	0	100.46	107.37	125.35	125.35
218	101.38	117.43	101.83	117.43	102.29	117.43	103.21	117.43	0	0	100.46	107.34	124.77	124.77
219	101.37	116.89	101.83	116.89	102.28	116.89	103.20	116.89	0	0	100.46	107.31	124.20	124.20
220	101.36	116.36	101.82	116.36	102.27	116.36	103.18	116.36	0	0	100.45	107.27	123.64	123.64
221	101.36	115.84	101.81	115.84	102.26	115.84	103.17	115.84	0	0	100.45	107.24	123.08	123.08
222	101.35	115.32	101.80	115.32	102.25	115.32	103.15	115.32	0	0	100.45	107.21	122.52	122.52
223	101.35	114.80	101.79	114.80	102.24	114.80	103.14	114.80	0	0	100.45	107.17	121.97	121.97
224	101.34	114.29	101.79	114.29	102.23	114.29	103.12	114.29	0	0	100.45	107.14	121.43	121.43
